duration,start_date,start_year,start_month,start_hour,weekday,start_city,end_city,subscription_type 
9.366666666666667,2013-09-06 17:11:00,2013,9,17,4,San Francisco,San Francisco,customer
9.416666666666666,2013-09-06 17:11:00,2013,9,17,4,Mountain View,Mountain View,subscriber
18.066666666666666,2013-09-06 17:12:00,2013,9,17,4,San Francisco,San Francisco,customer
8.333333333333334,2013-09-06 17:13:00,2013,9,17,4,San Francisco,San Francisco,customer
11.016666666666667,2013-09-06 17:14:00,2013,9,17,4,San Francisco,San Francisco,subscriber
13.633333333333333,2013-09-06 17:14:00,2013,9,17,4,San Francisco,San Francisco,subscriber
15.266666666666667,2013-09-06 17:15:00,2013,9,17,4,San Francisco,San Francisco,customer
3.283333333333333,2013-09-06 17:15:00,2013,9,17,4,San Francisco,San Francisco,subscriber
2.533333333333333,2013-09-06 17:15:00,2013,9,17,4,San Francisco,San Francisco,subscriber
15.383333333333333,2013-09-06 17:16:00,2013,9,17,4,San Francisco,San Francisco,customer
20.716666666666665,2013-09-06 17:17:00,2013,9,17,4,San Francisco,San Francisco,subscriber
3.45,2013-09-06 17:19:00,2013,9,17,4,San Jose,San Jose,subscriber
10.816666666666666,2013-09-06 17:19:00,2013,9,17,4,San Francisco,San Francisco,subscriber
13.7,2013-09-06 17:19:00,2013,9,17,4,San Francisco,San Francisco,customer
5.15,2013-09-06 17:21:00,2013,9,17,4,San Francisco,San Francisco,customer
5.733333333333333,2013-09-06 17:21:00,2013,9,17,4,San Jose,San Jose,subscriber
18.683333333333334,2013-09-06 17:21:00,2013,9,17,4,San Francisco,San Francisco,customer
18.533333333333335,2013-09-06 17:21:00,2013,9,17,4,San Francisco,San Francisco,customer
9.65,2013-09-06 17:23:00,2013,9,17,4,San Francisco,San Francisco,subscriber
16.683333333333334,2013-09-06 17:23:00,2013,9,17,4,San Francisco,San Francisco,subscriber
5.733333333333333,2013-09-06 17:24:00,2013,9,17,4,San Francisco,San Francisco,subscriber
14.183333333333334,2013-09-06 17:24:00,2013,9,17,4,San Francisco,San Francisco,subscriber
8.15,2013-09-06 17:24:00,2013,9,17,4,San Francisco,San Francisco,subscriber
12.2,2013-09-06 17:25:00,2013,9,17,4,San Francisco,San Francisco,subscriber
12.283333333333333,2013-09-06 17:30:00,2013,9,17,4,San Jose,San Jose,customer
11.833333333333334,2013-09-06 17:30:00,2013,9,17,4,San Jose,San Jose,customer
3.6666666666666665,2013-09-06 17:32:00,2013,9,17,4,San Francisco,San Francisco,subscriber
6.05,2013-09-06 17:33:00,2013,9,17,4,San Jose,San Jose,subscriber
3.95,2013-09-06 17:35:00,2013,9,17,4,San Jose,San Jose,subscriber
12.6,2013-09-06 17:36:00,2013,9,17,4,San Francisco,San Francisco,subscriber
10.616666666666667,2013-09-06 17:36:00,2013,9,17,4,San Francisco,San Francisco,subscriber
3.8833333333333333,2013-09-06 17:41:00,2013,9,17,4,San Francisco,San Francisco,subscriber
4.016666666666667,2013-09-06 17:42:00,2013,9,17,4,San Francisco,San Francisco,subscriber
1.2166666666666666,2013-09-06 17:42:00,2013,9,17,4,San Francisco,San Francisco,subscriber
23.283333333333335,2013-09-06 17:42:00,2013,9,17,4,San Francisco,San Francisco,subscriber
10.15,2013-09-06 17:43:00,2013,9,17,4,San Francisco,San Francisco,customer
6.766666666666667,2013-09-06 17:43:00,2013,9,17,4,San Francisco,San Francisco,subscriber
5.283333333333333,2013-09-06 17:45:00,2013,9,17,4,San Francisco,San Francisco,subscriber
8.3,2013-09-06 17:45:00,2013,9,17,4,San Francisco,San Francisco,subscriber
3.7,2013-09-06 17:46:00,2013,9,17,4,San Francisco,San Francisco,subscriber
16.866666666666667,2013-09-06 17:47:00,2013,9,17,4,San Francisco,San Francisco,subscriber
12.0,2013-09-06 17:50:00,2013,9,17,4,San Francisco,San Francisco,subscriber
3.25,2013-09-06 17:53:00,2013,9,17,4,San Francisco,San Francisco,subscriber
17.766666666666666,2013-09-06 17:54:00,2013,9,17,4,San Francisco,San Francisco,subscriber
15.433333333333334,2013-09-06 17:54:00,2013,9,17,4,San Francisco,San Francisco,subscriber
25.966666666666665,2013-09-06 17:56:00,2013,9,17,4,San Francisco,San Francisco,customer
13.5,2013-09-06 17:56:00,2013,9,17,4,San Francisco,San Francisco,customer
24.1,2013-09-06 17:57:00,2013,9,17,4,San Francisco,San Francisco,customer
13.533333333333333,2013-09-06 17:57:00,2013,9,17,4,San Francisco,San Francisco,subscriber
11.433333333333334,2013-09-06 17:58:00,2013,9,17,4,San Francisco,San Francisco,customer
12.433333333333334,2013-09-06 17:58:00,2013,9,17,4,San Francisco,San Francisco,customer
3.8333333333333335,2013-09-06 17:58:00,2013,9,17,4,San Francisco,San Francisco,subscriber
8.883333333333333,2013-09-06 17:59:00,2013,9,17,4,San Francisco,San Francisco,customer
11.366666666666667,2013-09-06 18:03:00,2013,9,18,4,San Francisco,San Francisco,subscriber
9.8,2013-09-06 18:03:00,2013,9,18,4,San Francisco,San Francisco,subscriber
13.466666666666667,2013-09-06 18:04:00,2013,9,18,4,San Francisco,San Francisco,subscriber
25.466666666666665,2013-09-06 18:03:00,2013,9,18,4,Mountain View,Mountain View,customer
18.433333333333334,2013-09-06 18:05:00,2013,9,18,4,San Francisco,San Francisco,customer
15.466666666666667,2013-09-06 18:06:00,2013,9,18,4,San Francisco,San Francisco,customer
11.133333333333333,2013-09-06 18:07:00,2013,9,18,4,San Francisco,San Francisco,subscriber
12.116666666666667,2013-09-06 18:09:00,2013,9,18,4,San Francisco,San Francisco,subscriber
10.333333333333334,2013-09-06 18:11:00,2013,9,18,4,San Francisco,San Francisco,customer
4.883333333333334,2013-09-06 18:12:00,2013,9,18,4,San Francisco,San Francisco,subscriber
21.016666666666666,2013-09-06 18:12:00,2013,9,18,4,San Francisco,San Francisco,customer
5.316666666666666,2013-09-06 18:12:00,2013,9,18,4,Redwood City,Redwood City,subscriber
14.6,2013-09-06 18:12:00,2013,9,18,4,San Francisco,San Francisco,customer
18.466666666666665,2013-09-06 18:13:00,2013,9,18,4,San Francisco,San Francisco,subscriber
13.25,2013-09-06 18:14:00,2013,9,18,4,San Francisco,San Francisco,customer
19.316666666666666,2013-09-06 18:14:00,2013,9,18,4,San Francisco,San Francisco,subscriber
19.35,2013-09-06 18:14:00,2013,9,18,4,San Francisco,San Francisco,subscriber
23.783333333333335,2013-09-06 18:15:00,2013,9,18,4,San Jose,San Jose,customer
23.316666666666666,2013-09-06 18:16:00,2013,9,18,4,San Jose,San Jose,customer
17.383333333333333,2013-09-06 18:16:00,2013,9,18,4,San Francisco,San Francisco,customer
17.183333333333334,2013-09-06 18:16:00,2013,9,18,4,San Francisco,San Francisco,subscriber
6.683333333333334,2013-09-06 18:17:00,2013,9,18,4,San Jose,San Jose,customer
11.416666666666666,2013-09-06 18:17:00,2013,9,18,4,San Francisco,San Francisco,customer
6.516666666666667,2013-09-06 18:18:00,2013,9,18,4,San Francisco,San Francisco,customer
87.9,2013-09-06 18:20:00,2013,9,18,4,San Francisco,San Francisco,customer
10.816666666666666,2013-09-06 18:21:00,2013,9,18,4,San Francisco,San Francisco,subscriber
5.533333333333333,2013-09-06 18:24:00,2013,9,18,4,Mountain View,Mountain View,subscriber
6.816666666666666,2013-09-06 18:25:00,2013,9,18,4,San Francisco,San Francisco,customer
8.716666666666667,2013-09-06 18:25:00,2013,9,18,4,San Francisco,San Francisco,subscriber
18.633333333333333,2013-09-06 18:26:00,2013,9,18,4,San Francisco,San Francisco,customer
8.916666666666666,2013-09-06 18:26:00,2013,9,18,4,San Francisco,San Francisco,subscriber
9.05,2013-09-06 18:26:00,2013,9,18,4,San Francisco,San Francisco,subscriber
27.4,2013-09-06 18:27:00,2013,9,18,4,San Francisco,San Francisco,customer
8.566666666666666,2013-09-06 18:27:00,2013,9,18,4,San Francisco,San Francisco,customer
27.25,2013-09-06 18:27:00,2013,9,18,4,San Francisco,San Francisco,customer
8.783333333333333,2013-09-06 18:30:00,2013,9,18,4,San Francisco,San Francisco,subscriber
7.766666666666667,2013-09-06 18:33:00,2013,9,18,4,San Francisco,San Francisco,subscriber
4.983333333333333,2013-09-06 18:34:00,2013,9,18,4,San Francisco,San Francisco,customer
7.583333333333333,2013-09-06 18:37:00,2013,9,18,4,San Francisco,San Francisco,subscriber
7.65,2013-09-06 18:37:00,2013,9,18,4,San Francisco,San Francisco,subscriber
2.65,2013-09-06 18:38:00,2013,9,18,4,San Jose,San Jose,subscriber
17.916666666666668,2013-09-06 18:39:00,2013,9,18,4,San Francisco,San Francisco,customer
17.833333333333332,2013-09-06 18:39:00,2013,9,18,4,San Francisco,San Francisco,customer
18.533333333333335,2013-09-06 18:40:00,2013,9,18,4,San Francisco,San Francisco,customer
10.8,2013-09-06 18:41:00,2013,9,18,4,San Francisco,San Francisco,customer
15.583333333333334,2013-09-06 18:41:00,2013,9,18,4,San Jose,San Jose,subscriber
16.25,2013-09-06 18:42:00,2013,9,18,4,San Francisco,San Francisco,subscriber
14.483333333333333,2013-09-06 18:42:00,2013,9,18,4,Redwood City,Redwood City,customer
9.766666666666667,2013-09-06 18:42:00,2013,9,18,4,San Francisco,San Francisco,subscriber
4.2,2013-09-06 18:43:00,2013,9,18,4,San Francisco,San Francisco,subscriber
3.283333333333333,2013-09-06 18:44:00,2013,9,18,4,San Francisco,San Francisco,subscriber
9.216666666666667,2013-09-06 18:45:00,2013,9,18,4,San Francisco,San Francisco,subscriber
4.566666666666666,2013-09-06 18:46:00,2013,9,18,4,San Francisco,San Francisco,subscriber
24.766666666666666,2013-09-06 18:47:00,2013,9,18,4,San Francisco,San Francisco,customer
24.366666666666667,2013-09-06 18:47:00,2013,9,18,4,San Francisco,San Francisco,customer
19.95,2013-09-06 18:49:00,2013,9,18,4,San Francisco,San Francisco,customer
23.6,2013-09-06 18:49:00,2013,9,18,4,San Francisco,San Francisco,subscriber
7.683333333333334,2013-09-06 18:50:00,2013,9,18,4,San Francisco,San Francisco,customer
7.9,2013-09-06 18:51:00,2013,9,18,4,San Francisco,San Francisco,customer
3.75,2013-09-06 18:51:00,2013,9,18,4,Mountain View,Mountain View,subscriber
1.4666666666666666,2013-09-06 18:52:00,2013,9,18,4,San Francisco,San Francisco,subscriber
18.666666666666668,2013-09-06 18:55:00,2013,9,18,4,San Francisco,San Francisco,customer
10.0,2013-09-06 18:57:00,2013,9,18,4,San Francisco,San Francisco,customer
7.966666666666667,2013-09-06 18:57:00,2013,9,18,4,San Francisco,San Francisco,subscriber
10.833333333333334,2013-09-06 18:58:00,2013,9,18,4,San Francisco,San Francisco,subscriber
11.483333333333333,2013-09-06 18:58:00,2013,9,18,4,San Francisco,San Francisco,subscriber
18.916666666666668,2013-09-06 18:59:00,2013,9,18,4,Mountain View,Mountain View,customer
22.366666666666667,2013-09-06 18:59:00,2013,9,18,4,San Francisco,San Francisco,subscriber
160.7,2013-09-06 19:02:00,2013,9,19,4,San Jose,San Jose,subscriber
8.566666666666666,2013-09-06 19:02:00,2013,9,19,4,San Francisco,San Francisco,customer
9.933333333333334,2013-09-06 19:04:00,2013,9,19,4,San Francisco,San Francisco,customer
5.266666666666667,2013-09-06 19:04:00,2013,9,19,4,Palo Alto,Palo Alto,subscriber
12.616666666666667,2013-09-06 19:05:00,2013,9,19,4,San Francisco,San Francisco,customer
19.783333333333335,2013-09-06 19:06:00,2013,9,19,4,San Francisco,San Francisco,subscriber
10.416666666666666,2013-09-06 19:07:00,2013,9,19,4,San Francisco,San Francisco,customer
10.5,2013-09-06 19:07:00,2013,9,19,4,San Francisco,San Francisco,customer
12.066666666666666,2013-09-06 19:07:00,2013,9,19,4,San Francisco,San Francisco,subscriber
8.0,2013-09-06 19:09:00,2013,9,19,4,San Francisco,San Francisco,customer
3.8,2013-09-06 19:10:00,2013,9,19,4,San Francisco,San Francisco,subscriber
18.883333333333333,2013-09-06 19:11:00,2013,9,19,4,San Francisco,San Francisco,customer
3.1333333333333333,2013-09-06 19:13:00,2013,9,19,4,Redwood City,Redwood City,customer
26.433333333333334,2013-09-06 19:13:00,2013,9,19,4,San Francisco,San Francisco,subscriber
9.483333333333333,2013-09-06 19:14:00,2013,9,19,4,San Francisco,San Francisco,subscriber
14.333333333333334,2013-09-06 19:14:00,2013,9,19,4,San Francisco,San Francisco,subscriber
14.066666666666666,2013-09-06 19:14:00,2013,9,19,4,San Francisco,San Francisco,subscriber
12.583333333333334,2013-09-06 19:18:00,2013,9,19,4,San Francisco,San Francisco,subscriber
13.233333333333333,2013-09-06 19:20:00,2013,9,19,4,San Francisco,San Francisco,subscriber
1.1666666666666667,2013-09-06 19:21:00,2013,9,19,4,San Francisco,San Francisco,subscriber
20.033333333333335,2013-09-06 19:22:00,2013,9,19,4,San Francisco,San Francisco,subscriber
19.7,2013-09-06 19:22:00,2013,9,19,4,San Francisco,San Francisco,subscriber
17.133333333333333,2013-09-06 19:22:00,2013,9,19,4,San Francisco,San Francisco,customer
23.666666666666668,2013-09-06 19:23:00,2013,9,19,4,San Francisco,San Francisco,subscriber
12.25,2013-09-06 19:24:00,2013,9,19,4,San Francisco,San Francisco,subscriber
11.05,2013-09-06 19:25:00,2013,9,19,4,San Francisco,San Francisco,subscriber
15.466666666666667,2013-09-06 19:25:00,2013,9,19,4,San Francisco,San Francisco,customer
14.783333333333333,2013-09-06 19:26:00,2013,9,19,4,San Francisco,San Francisco,customer
9.05,2013-09-06 19:26:00,2013,9,19,4,San Francisco,San Francisco,subscriber
4.233333333333333,2013-09-06 19:27:00,2013,9,19,4,San Francisco,San Francisco,subscriber
13.416666666666666,2013-09-06 19:27:00,2013,9,19,4,San Francisco,San Francisco,subscriber
6.516666666666667,2013-09-06 19:27:00,2013,9,19,4,San Francisco,San Francisco,customer
31.15,2013-09-06 19:27:00,2013,9,19,4,San Francisco,San Francisco,customer
22.133333333333333,2013-09-06 19:27:00,2013,9,19,4,San Francisco,San Francisco,subscriber
31.133333333333333,2013-09-06 19:27:00,2013,9,19,4,San Francisco,San Francisco,customer
6.75,2013-09-06 19:27:00,2013,9,19,4,San Francisco,San Francisco,customer
29.35,2013-09-06 19:31:00,2013,9,19,4,San Francisco,San Francisco,customer
8.833333333333334,2013-09-06 19:32:00,2013,9,19,4,San Francisco,San Francisco,subscriber
8.85,2013-09-06 19:32:00,2013,9,19,4,San Francisco,San Francisco,subscriber
5.116666666666666,2013-09-06 19:33:00,2013,9,19,4,San Francisco,San Francisco,subscriber
21.0,2013-09-06 19:34:00,2013,9,19,4,San Francisco,San Francisco,subscriber
21.166666666666668,2013-09-06 19:34:00,2013,9,19,4,San Francisco,San Francisco,subscriber
10.316666666666666,2013-09-06 19:35:00,2013,9,19,4,San Jose,San Jose,subscriber
4.65,2013-09-06 19:35:00,2013,9,19,4,San Francisco,San Francisco,subscriber
15.6,2013-09-06 19:37:00,2013,9,19,4,San Francisco,San Francisco,subscriber
4.283333333333333,2013-09-06 19:39:00,2013,9,19,4,San Francisco,San Francisco,subscriber
16.35,2013-09-06 19:41:00,2013,9,19,4,San Jose,San Jose,subscriber
22.866666666666667,2013-09-06 19:42:00,2013,9,19,4,San Francisco,San Francisco,customer
11.4,2013-09-06 19:42:00,2013,9,19,4,San Francisco,San Francisco,subscriber
11.383333333333333,2013-09-06 19:42:00,2013,9,19,4,San Francisco,San Francisco,subscriber
25.333333333333332,2013-09-06 19:43:00,2013,9,19,4,San Francisco,San Francisco,subscriber
20.466666666666665,2013-09-06 19:44:00,2013,9,19,4,San Francisco,San Francisco,customer
2.5166666666666666,2013-09-06 19:45:00,2013,9,19,4,San Francisco,San Francisco,subscriber
20.233333333333334,2013-09-06 19:45:00,2013,9,19,4,San Francisco,San Francisco,customer
20.166666666666668,2013-09-06 19:45:00,2013,9,19,4,San Francisco,San Francisco,customer
11.3,2013-09-06 19:47:00,2013,9,19,4,San Francisco,San Francisco,subscriber
7.933333333333334,2013-09-06 19:50:00,2013,9,19,4,San Francisco,San Francisco,customer
9.25,2013-09-06 19:51:00,2013,9,19,4,San Francisco,San Francisco,subscriber
7.316666666666666,2013-09-06 19:52:00,2013,9,19,4,San Francisco,San Francisco,subscriber
6.283333333333333,2013-09-06 19:58:00,2013,9,19,4,San Francisco,San Francisco,subscriber
14.683333333333334,2013-09-06 20:01:00,2013,9,20,4,San Francisco,San Francisco,customer
14.066666666666666,2013-09-06 20:02:00,2013,9,20,4,San Francisco,San Francisco,customer
9.166666666666666,2013-09-06 20:05:00,2013,9,20,4,San Francisco,San Francisco,customer
11.6,2013-09-06 20:05:00,2013,9,20,4,San Francisco,San Francisco,subscriber
13.983333333333333,2013-09-06 20:07:00,2013,9,20,4,San Francisco,San Francisco,subscriber
17.916666666666668,2013-09-06 20:07:00,2013,9,20,4,San Francisco,San Francisco,subscriber
8.566666666666666,2013-09-06 20:08:00,2013,9,20,4,San Francisco,San Francisco,subscriber
225.41666666666666,2013-09-06 20:09:00,2013,9,20,4,San Francisco,San Francisco,customer
5.0,2013-09-06 20:09:00,2013,9,20,4,San Francisco,San Francisco,subscriber
224.56666666666666,2013-09-06 20:10:00,2013,9,20,4,San Francisco,San Francisco,customer
24.75,2013-09-06 20:13:00,2013,9,20,4,San Francisco,San Francisco,subscriber
24.95,2013-09-06 20:13:00,2013,9,20,4,San Francisco,San Francisco,subscriber
21.616666666666667,2013-09-06 20:14:00,2013,9,20,4,San Francisco,San Francisco,customer
13.316666666666666,2013-09-06 20:16:00,2013,9,20,4,San Francisco,San Francisco,customer
11.966666666666667,2013-09-06 20:18:00,2013,9,20,4,San Francisco,San Francisco,subscriber
4.283333333333333,2013-09-06 20:20:00,2013,9,20,4,San Jose,San Jose,customer
17.75,2013-09-06 20:21:00,2013,9,20,4,San Francisco,San Francisco,customer
17.15,2013-09-06 20:22:00,2013,9,20,4,San Francisco,San Francisco,customer
12.5,2013-09-06 20:23:00,2013,9,20,4,San Francisco,San Francisco,customer
13.183333333333334,2013-09-06 20:24:00,2013,9,20,4,San Francisco,San Francisco,subscriber
15.683333333333334,2013-09-06 20:34:00,2013,9,20,4,San Francisco,San Francisco,customer
8.9,2013-09-06 20:35:00,2013,9,20,4,San Francisco,San Francisco,subscriber
13.25,2013-09-06 20:36:00,2013,9,20,4,San Francisco,San Francisco,subscriber
12.733333333333333,2013-09-06 20:36:00,2013,9,20,4,San Francisco,San Francisco,customer
16.666666666666668,2013-09-06 20:36:00,2013,9,20,4,San Jose,San Jose,subscriber
4.633333333333334,2013-09-06 20:38:00,2013,9,20,4,San Francisco,San Francisco,subscriber
16.766666666666666,2013-09-06 20:40:00,2013,9,20,4,San Francisco,San Francisco,customer
16.95,2013-09-06 20:40:00,2013,9,20,4,San Francisco,San Francisco,customer
19.85,2013-09-06 20:43:00,2013,9,20,4,San Francisco,San Francisco,subscriber
19.65,2013-09-06 20:43:00,2013,9,20,4,San Francisco,San Francisco,subscriber
107.73333333333333,2013-09-06 20:45:00,2013,9,20,4,San Francisco,San Francisco,customer
107.68333333333334,2013-09-06 20:45:00,2013,9,20,4,San Francisco,San Francisco,customer
11.366666666666667,2013-09-06 20:46:00,2013,9,20,4,San Jose,San Jose,customer
3.8,2013-09-06 20:47:00,2013,9,20,4,San Francisco,San Francisco,subscriber
4.45,2013-09-06 20:47:00,2013,9,20,4,San Francisco,San Francisco,subscriber
16.583333333333332,2013-09-06 20:51:00,2013,9,20,4,San Jose,San Jose,subscriber
2.1166666666666667,2013-09-06 20:55:00,2013,9,20,4,San Jose,San Jose,subscriber
19.966666666666665,2013-09-06 20:57:00,2013,9,20,4,San Francisco,San Francisco,customer
19.433333333333334,2013-09-06 20:57:00,2013,9,20,4,San Francisco,San Francisco,customer
6.733333333333333,2013-09-06 20:58:00,2013,9,20,4,San Francisco,San Francisco,customer
15.066666666666666,2013-09-06 21:00:00,2013,9,21,4,San Jose,San Jose,customer
14.95,2013-09-06 21:00:00,2013,9,21,4,San Jose,San Jose,subscriber
752.2833333333333,2013-09-06 21:06:00,2013,9,21,4,San Francisco,San Francisco,customer
21.116666666666667,2013-09-06 21:08:00,2013,9,21,4,San Francisco,San Francisco,customer
2.9,2013-09-06 21:10:00,2013,9,21,4,San Francisco,San Francisco,subscriber
19.416666666666668,2013-09-06 21:12:00,2013,9,21,4,San Francisco,San Francisco,customer
20.933333333333334,2013-09-06 21:12:00,2013,9,21,4,San Francisco,San Francisco,customer
21.95,2013-09-06 21:14:00,2013,9,21,4,San Francisco,San Francisco,customer
4.366666666666666,2013-09-06 21:15:00,2013,9,21,4,San Francisco,San Francisco,subscriber
6.533333333333333,2013-09-06 21:19:00,2013,9,21,4,San Francisco,San Francisco,subscriber
7.8,2013-09-06 21:20:00,2013,9,21,4,San Francisco,San Francisco,customer
10.816666666666666,2013-09-06 21:21:00,2013,9,21,4,San Francisco,San Francisco,subscriber
19.966666666666665,2013-09-06 21:25:00,2013,9,21,4,San Francisco,San Francisco,subscriber
19.116666666666667,2013-09-06 21:25:00,2013,9,21,4,San Francisco,San Francisco,subscriber
4.5,2013-09-06 21:26:00,2013,9,21,4,San Francisco,San Francisco,subscriber
12.233333333333333,2013-09-06 21:27:00,2013,9,21,4,San Francisco,San Francisco,subscriber
11.933333333333334,2013-09-06 21:27:00,2013,9,21,4,San Francisco,San Francisco,subscriber
295.28333333333336,2013-09-06 21:32:00,2013,9,21,4,San Francisco,San Francisco,customer
17.383333333333333,2013-09-06 21:32:00,2013,9,21,4,San Francisco,San Francisco,subscriber
42.75,2013-09-06 21:36:00,2013,9,21,4,San Francisco,San Francisco,customer
50.266666666666666,2013-09-06 21:36:00,2013,9,21,4,San Francisco,San Francisco,customer
39.95,2013-09-06 21:39:00,2013,9,21,4,San Francisco,San Francisco,customer
15.533333333333333,2013-09-06 21:40:00,2013,9,21,4,San Francisco,San Francisco,subscriber
5.166666666666667,2013-09-06 21:40:00,2013,9,21,4,San Francisco,San Francisco,subscriber
36.0,2013-09-06 21:42:00,2013,9,21,4,San Francisco,San Francisco,customer
14.466666666666667,2013-09-06 21:46:00,2013,9,21,4,San Francisco,San Francisco,subscriber
4.866666666666666,2013-09-06 21:46:00,2013,9,21,4,San Francisco,San Francisco,customer
4.65,2013-09-06 21:47:00,2013,9,21,4,San Francisco,San Francisco,customer
8.133333333333333,2013-09-06 21:47:00,2013,9,21,4,San Francisco,San Francisco,subscriber
4.866666666666666,2013-09-06 21:50:00,2013,9,21,4,San Francisco,San Francisco,subscriber
12.8,2013-09-06 22:04:00,2013,9,22,4,San Francisco,San Francisco,customer
18.65,2013-09-06 22:06:00,2013,9,22,4,San Jose,San Jose,customer
65.88333333333334,2013-09-06 22:09:00,2013,9,22,4,San Francisco,San Francisco,customer
15.533333333333333,2013-09-06 22:10:00,2013,9,22,4,San Francisco,San Francisco,customer
64.1,2013-09-06 22:10:00,2013,9,22,4,San Francisco,San Francisco,customer
15.366666666666667,2013-09-06 22:10:00,2013,9,22,4,San Francisco,San Francisco,customer
11.766666666666667,2013-09-06 22:17:00,2013,9,22,4,San Francisco,San Francisco,customer
11.416666666666666,2013-09-06 22:17:00,2013,9,22,4,San Francisco,San Francisco,subscriber
15.083333333333334,2013-09-06 22:22:00,2013,9,22,4,San Jose,San Jose,customer
14.7,2013-09-06 22:22:00,2013,9,22,4,San Jose,San Jose,customer
9.366666666666667,2013-09-06 22:32:00,2013,9,22,4,San Francisco,San Francisco,customer
4.1,2013-09-06 22:37:00,2013,9,22,4,San Francisco,San Francisco,subscriber
17.383333333333333,2013-09-06 22:37:00,2013,9,22,4,San Francisco,San Francisco,customer
17.083333333333332,2013-09-06 22:37:00,2013,9,22,4,San Francisco,San Francisco,customer
14.4,2013-09-06 22:42:00,2013,9,22,4,San Francisco,San Francisco,subscriber
16.85,2013-09-06 22:43:00,2013,9,22,4,San Francisco,San Francisco,subscriber
15.733333333333333,2013-09-06 22:44:00,2013,9,22,4,San Francisco,San Francisco,subscriber
13.866666666666667,2013-09-06 22:56:00,2013,9,22,4,San Francisco,San Francisco,customer
38.733333333333334,2013-09-06 23:00:00,2013,9,23,4,San Francisco,San Francisco,subscriber
10.283333333333333,2013-09-06 23:00:00,2013,9,23,4,San Francisco,San Francisco,customer
7.983333333333333,2013-09-06 23:01:00,2013,9,23,4,San Francisco,San Francisco,subscriber
9.866666666666667,2013-09-06 23:03:00,2013,9,23,4,San Francisco,San Francisco,subscriber
10.933333333333334,2013-09-06 23:05:00,2013,9,23,4,San Francisco,San Francisco,customer
30.6,2013-09-06 23:09:00,2013,9,23,4,San Francisco,San Francisco,customer
23.65,2013-09-06 23:15:00,2013,9,23,4,San Francisco,San Francisco,customer
14.233333333333333,2013-09-06 23:22:00,2013,9,23,4,San Jose,San Jose,subscriber
7.116666666666666,2013-09-06 23:22:00,2013,9,23,4,San Francisco,San Francisco,subscriber
6.633333333333334,2013-09-06 23:22:00,2013,9,23,4,San Francisco,San Francisco,subscriber
8.1,2013-09-06 23:23:00,2013,9,23,4,San Jose,San Jose,customer
7.85,2013-09-06 23:24:00,2013,9,23,4,San Jose,San Jose,customer
13.416666666666666,2013-09-06 23:25:00,2013,9,23,4,San Francisco,San Francisco,customer
24.95,2013-09-06 23:29:00,2013,9,23,4,San Francisco,San Francisco,customer
24.016666666666666,2013-09-06 23:30:00,2013,9,23,4,San Francisco,San Francisco,customer
36.25,2013-09-06 23:30:00,2013,9,23,4,San Francisco,San Francisco,customer
8.583333333333334,2013-09-06 23:31:00,2013,9,23,4,Palo Alto,Palo Alto,subscriber
35.13333333333333,2013-09-06 23:31:00,2013,9,23,4,San Francisco,San Francisco,customer
13.516666666666667,2013-09-06 23:31:00,2013,9,23,4,San Francisco,San Francisco,subscriber
30.95,2013-09-06 23:31:00,2013,9,23,4,San Francisco,San Francisco,customer
13.55,2013-09-06 23:31:00,2013,9,23,4,San Francisco,San Francisco,subscriber
20.85,2013-09-06 23:43:00,2013,9,23,4,San Francisco,San Francisco,customer
10.25,2013-09-06 23:55:00,2013,9,23,4,Mountain View,Mountain View,subscriber
3.716666666666667,2013-09-07 00:18:00,2013,9,0,5,Redwood City,Redwood City,subscriber
10.783333333333333,2013-09-07 00:29:00,2013,9,0,5,San Francisco,San Francisco,customer
19.416666666666668,2013-09-07 00:39:00,2013,9,0,5,San Francisco,San Francisco,subscriber
14.766666666666667,2013-09-07 00:50:00,2013,9,0,5,San Francisco,San Francisco,subscriber
14.783333333333333,2013-09-07 00:58:00,2013,9,0,5,San Francisco,San Francisco,customer
71.03333333333333,2013-09-07 01:06:00,2013,9,1,5,Palo Alto,Palo Alto,customer
3.9166666666666665,2013-09-07 01:11:00,2013,9,1,5,San Francisco,San Francisco,subscriber
6.683333333333334,2013-09-07 01:12:00,2013,9,1,5,San Francisco,San Francisco,subscriber
16.1,2013-09-07 01:11:00,2013,9,1,5,Palo Alto,Palo Alto,customer
59.88333333333333,2013-09-07 01:17:00,2013,9,1,5,Palo Alto,Palo Alto,customer
55.68333333333333,2013-09-07 01:22:00,2013,9,1,5,Palo Alto,Palo Alto,customer
55.13333333333333,2013-09-07 01:22:00,2013,9,1,5,Palo Alto,Palo Alto,customer
24.766666666666666,2013-09-07 01:51:00,2013,9,1,5,San Francisco,San Francisco,customer
21.466666666666665,2013-09-07 01:54:00,2013,9,1,5,San Francisco,San Francisco,customer
103.2,2013-09-07 03:53:00,2013,9,3,5,San Francisco,San Francisco,customer
101.76666666666667,2013-09-07 03:54:00,2013,9,3,5,San Francisco,San Francisco,customer
5.7,2013-09-07 06:03:00,2013,9,6,5,San Francisco,San Francisco,customer
17.6,2013-09-07 06:53:00,2013,9,6,5,San Francisco,San Francisco,customer
12.016666666666667,2013-09-07 07:01:00,2013,9,7,5,San Francisco,San Francisco,customer
11.0,2013-09-07 07:01:00,2013,9,7,5,San Francisco,San Francisco,customer
